Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Ωx (rad/s),Ωy (rad/s),Ωz (rad/s)
1.1399999856948853,0.1457005739212036,2.50575590133667,-8.293111801147461,-0.6109409928321838,-0.733363687992096,0.1510767936706543
1.149999976158142,-0.2060151845216751,2.3838114738464355,-8.127689361572266,-0.5131674408912659,-0.7714551091194153,0.1455826461315155
1.159999966621399,-0.5032162666320801,2.2454042434692383,-7.871700286865234,-0.5080118775367737,-0.6880486607551575,0.15742658078670502
1.1699999570846558,-0.5165839195251465,2.3546643257141113,-7.746859550476074,-0.6273288130760193,-0.46939617395401,0.20128889381885529
1.1799999475479126,-0.49735313653945923,2.526735305786133,-7.808983325958252,-0.7992535829544067,-0.3115617632865906,0.25971126556396484
1.190000057220459,-0.3912619650363922,2.6499383449554443,-7.797411918640137,-0.9648723006248474,-0.3095119297504425,0.28405818343162537
1.2000000476837158,-0.3737710416316986,2.751027822494507,-7.648195266723633,-1.0977880954742432,-0.4047550559043884,0.2541697919368744
1.2100000381469727,-0.42506855726242065,2.9203696250915527,-7.622166156768799,-1.1926088333129883,-0.498698353767395,0.17169541120529175
1.2200000286102295,-0.4220089316368103,2.994828462600708,-7.853485107421875,-1.2486063241958618,-0.5594691634178162,0.02914929762482643
1.2300000190734863,-0.5663024187088013,3.001237630844116,-8.094488143920898,-1.2763903141021729,-0.6571698784828186,-0.15406601130962372
1.2400000095367432,-0.7373443245887756,2.9682343006134033,-8.12590217590332,-1.2814804315567017,-0.8599442839622498,-0.3438349962234497
1.25,-1.01583993434906,3.4909346103668213,-8.25493335723877,-1.2954870462417603,-1.1093299388885498,-0.4918716251850128
1.2599999904632568,-1.5923571586608887,4.154666423797607,-7.937812805175781,-1.331073522567749,-1.327396273612976,-0.5567675828933716
1.2699999809265137,-1.9130173921585083,4.782548427581787,-7.680525779724121,-1.46756112575531,-1.453911304473877,-0.5053539872169495
1.2799999713897705,-1.5830078125,4.765461444854736,-7.75361442565918,-1.721923828125,-1.4077224731445312,-0.37732791900634766
1.2899999618530273,-1.5986636877059937,4.4773850440979,-8.045987129211426,-2.0500810146331787,-1.1479856967926025,-0.2761136591434479
1.2999999523162842,-1.9591903686523438,4.141419887542725,-8.278794288635254,-2.367238998413086,-0.8721632361412048,-0.21472392976284027
